gene	GSM1220552	GSM1220553	GSM1220554	GSM1220555	GSM1220556	GSM1220557	GSM1220558	GSM1220559
ENSG00000240219	2.26	3.31	3.57	13.45	1.20	2.70	0.29	6.60
ENSG00000240221	0.00	0.00	0.04	0.00	0.05	0.09	0.00	0.00
ENSG00000240224	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00
ENSG00000240225	0.79	5.31	6.67	1.56	1.90	2.64	2.53	0.87
ENSG00000240230	5.48	6.64	4.20	7.25	11.34	5.05	5.67	7.30
ENSG00000240231	0.13	0.00	0.00	0.00	0.00	0.25	0.00	0.16
ENSG00000240233	0.11	0.00	0.35	0.00	0.13	0.13	0.00	0.00
ENSG00000240235	0.12	0.00	0.00	0.00	0.29	0.00	0.00	0.00
ENSG00000240236	0.02	0.00	0.02	0.00	0.00	0.00	0.00	0.00
ENSG00000240237	0.13	0.00	0.26	0.00	0.15	0.44	0.47	0.00
ENSG00000240238	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240240	0.10	0.26	0.52	0.32	0.32	0.19	0.14	0.06
ENSG00000240244	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00
ENSG00000240253	0.95	0.55	0.00	1.06	1.16	0.23	0.51	0.00
ENSG00000240254	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240256	0.02	0.02	0.01	0.03	0.01	0.01	0.00	0.02
ENSG00000240258	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.02
ENSG00000240268	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00
ENSG00000240270	0.18	0.00	0.00	0.00	0.07	0.07	0.00	0.00
ENSG00000240271	0.19	0.07	0.00	0.00	0.00	0.00	0.00	0.15
ENSG00000240279	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240280	0.07	0.04	0.13	0.59	0.07	0.06	0.26	0.04
ENSG00000240283	0.03	0.27	0.42	0.89	0.73	0.32	0.38	0.39
ENSG00000240288	0.47	1.25	3.30	4.60	1.55	2.68	0.43	2.88
ENSG00000240291	3.70	5.74	5.97	4.45	2.32	7.09	3.64	6.38
ENSG00000240292	0.04	0.05	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240293	0.05	0.12	0.68	0.59	0.38	0.42	0.39	0.00
ENSG00000240294	0.12	0.25	0.00	0.00	0.00	0.00	0.11	0.13
ENSG00000240298	0.10	0.09	0.32	0.11	0.00	0.00	0.09	0.00
ENSG00000240299	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25
ENSG00000240302	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00
ENSG00000240303	6.73	15.19	9.35	13.79	8.25	22.55	7.69	13.20
ENSG00000240305	0.00	0.00	0.16	0.00	0.12	0.49	0.06	0.04
ENSG00000240310	0.04	0.09	0.00	0.16	0.00	0.09	0.22	0.38
ENSG00000240311	0.05	0.00	0.05	0.00	0.06	0.12	0.00	0.06
ENSG00000240322	0.00	0.25	0.36	0.24	0.40	0.26	0.62	0.00
ENSG00000240328	0.28	0.00	0.10	0.00	0.11	0.11	0.00	0.00
ENSG00000240338	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240342	112.27	44.66	313.28	46.30	69.52	55.31	125.48	5.12
ENSG00000240344	38.30	27.92	27.77	35.04	34.33	23.50	26.37	37.17
ENSG00000240350	10.48	8.89	37.32	9.90	87.77	19.20	2.69	6.30
ENSG00000240356	4.98	6.04	4.77	5.84	4.75	8.14	4.40	2.07
ENSG00000240364	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00
ENSG00000240366	0.00	0.11	0.11	0.00	0.00	0.12	0.00	0.12
ENSG00000240368	0.28	0.37	0.17	0.46	1.01	0.13	0.10	0.13
ENSG00000240370	0.28	1.18	0.93	1.55	1.58	0.96	1.56	0.86
ENSG00000240371	0.04	0.00	0.00	0.00	0.13	0.00	0.07	0.00
ENSG00000240373	0.00	0.41	0.39	0.87	0.22	0.53	0.09	0.53
ENSG00000240374	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00
ENSG00000240375	0.03	0.00	0.03	0.00	0.00	0.00	0.00	0.00
ENSG00000240376	0.46	0.20	0.33	0.09	0.11	0.16	0.08	0.22
ENSG00000240382	2.20	55.26	7.23	1.47	6.33	0.24	0.23	0.00
ENSG00000240386	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240388	0.00	0.07	0.13	0.14	0.08	0.08	0.00	0.08
ENSG00000240389	0.65	2.02	0.56	0.64	0.13	1.15	0.84	1.15
ENSG00000240392	0.20	0.06	0.11	0.26	0.06	0.23	0.00	0.00
ENSG00000240393	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240395	0.10	0.18	0.28	0.26	0.39	0.14	0.12	0.04
ENSG00000240399	5.86	2.49	2.15	1.02	1.13	4.15	2.41	6.97
ENSG00000240401	1.72	0.64	0.68	1.54	0.63	0.50	0.63	1.45
ENSG00000240403	0.01	0.06	0.05	0.06	0.01	0.05	0.00	0.01
ENSG00000240404	0.00	0.00	0.13	0.00	0.00	0.14	0.00	0.00
ENSG00000240405	0.15	0.10	0.25	0.19	0.27	0.19	0.12	0.14
ENSG00000240409	0.35	0.00	0.00	0.39	0.22	0.00	0.00	0.60
ENSG00000240412	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240418	0.06	0.14	0.18	0.09	0.07	0.14	0.09	0.22
ENSG00000240423	0.09	0.00	0.02	0.00	0.03	0.00	0.00	0.00
ENSG00000240427	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00
ENSG00000240428	0.06	0.15	0.75	0.70	1.42	0.17	0.76	0.14
ENSG00000240429	0.45	0.74	3.33	2.97	7.27	1.17	1.29	1.72
ENSG00000240433	1.96	1.46	0.00	0.00	0.00	1.52	0.00	0.00
ENSG00000240435	0.00	0.00	0.50	0.20	0.11	0.00	0.00	0.00
ENSG00000240440	0.00	0.00	0.00	0.00	0.10	0.00	0.08	0.00
ENSG00000240441	0.11	0.18	0.11	0.00	0.40	0.00	0.05	0.00
ENSG00000240443	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00
ENSG00000240445	0.03	0.49	0.88	0.44	0.86	0.27	0.31	0.13
ENSG00000240449	0.00	0.22	0.20	0.00	0.36	0.06	0.28	0.00
ENSG00000240453	0.02	0.02	0.00	0.00	0.21	0.05	0.30	0.02
ENSG00000240454	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00
ENSG00000240455	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.14
ENSG00000240457	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00
ENSG00000240459	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240463	0.20	0.00	0.49	0.85	0.41	0.95	0.25	0.40
ENSG00000240466	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240468	0.15	0.12	0.03	0.00	0.09	0.04	0.07	0.00
ENSG00000240474	0.00	0.23	0.11	0.11	0.38	0.25	0.00	0.00
ENSG00000240476	0.03	0.06	0.00	0.03	0.00	0.00	0.00	0.17
ENSG00000240477	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00
ENSG00000240480	0.45	0.14	0.00	0.26	0.55	0.60	0.24	0.23
ENSG00000240481	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00
ENSG00000240486	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240487	0.02	0.36	0.20	0.36	0.52	0.26	0.00	0.04
ENSG00000240489	0.00	0.00	0.21	0.00	0.00	0.12	0.00	0.15
ENSG00000240490	0.00	0.00	0.13	0.00	0.70	0.14	0.00	0.27
ENSG00000240494	0.21	0.23	0.00	0.00	0.00	0.37	0.00	0.00
ENSG00000240497	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240498	1.39	0.36	0.07	1.26	0.41	0.30	0.21	0.79
ENSG00000240505	119.60	34.25	239.56	103.05	248.16	134.36	1.42	23.03
ENSG00000240508	0.05	35.18	0.09	0.00	0.65	40.42	0.00	43.61
ENSG00000240509	0.18	0.00	0.00	0.00	0.11	0.10	0.08	0.00
ENSG00000240513	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21
ENSG00000240521	0.04	0.02	0.02	0.00	0.00	0.06	0.00	0.02
ENSG00000240522	0.07	0.85	0.80	1.44	0.64	0.89	0.16	0.08
ENSG00000240524	0.00	0.03	0.19	0.00	0.09	0.00	0.00	0.00
ENSG00000240529	0.24	1.06	1.21	1.24	1.75	0.77	0.90	0.63
ENSG00000240531	0.07	0.08	0.16	0.24	0.09	0.17	0.00	0.26
ENSG00000240534	0.09	0.10	0.39	1.35	0.99	0.00	0.17	0.00
ENSG00000240535	5.28	0.71	0.90	1.37	0.87	1.82	0.60	0.61
ENSG00000240540	0.05	0.00	0.02	0.00	0.03	0.05	0.02	0.00
ENSG00000240541	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240542	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00
ENSG00000240545	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00
ENSG00000240549	0.00	0.00	0.21	0.09	0.05	0.05	0.00	0.00
ENSG00000240553	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.10
ENSG00000240554	0.00	0.11	0.03	0.14	0.04	0.00	0.06	0.04
ENSG00000240556	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00
ENSG00000240563	0.81	0.51	0.37	0.49	2.07	0.49	0.59	0.45
ENSG00000240567	0.01	0.02	0.00	0.07	0.01	0.01	0.01	0.00
ENSG00000240579	0.00	0.00	0.04	0.09	0.00	0.05	0.00	0.00
ENSG00000240583	17.79	34.47	8.90	16.19	15.64	8.34	24.10	2.61
ENSG00000240589	0.00	0.00	0.36	0.12	0.00	0.13	0.00	0.00
ENSG00000240591	0.77	0.37	0.40	0.32	0.24	0.52	0.37	0.67
ENSG00000240592	0.22	0.27	0.01	0.05	0.00	0.00	0.16	1.74
ENSG00000240596	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240602	0.10	0.21	0.02	0.04	0.00	0.00	0.04	0.05
ENSG00000240606	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00
ENSG00000240616	3.31	2.06	5.07	1.49	1.59	3.33	0.91	0.93
ENSG00000240618	0.00	1.80	2.99	2.58	7.25	0.32	1.13	1.84
ENSG00000240622	0.12	0.00	0.04	0.12	0.00	0.09	0.00	0.09
ENSG00000240624	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00
ENSG00000240625	0.11	0.12	0.35	0.80	0.41	0.26	0.40	0.49
ENSG00000240627	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00
ENSG00000240632	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00
ENSG00000240634	0.35	0.27	0.24	0.38	0.44	0.51	0.23	0.29
ENSG00000240652	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240654	0.09	0.10	0.03	0.09	0.02	0.05	0.03	0.02
ENSG00000240668	0.06	0.00	0.00	0.00	0.00	0.02	0.02	0.00
ENSG00000240669	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00
ENSG00000240671	0.15	15.61	2.34	0.97	2.98	0.00	0.00	0.09
ENSG00000240673	0.06	0.19	0.12	0.18	0.07	0.41	0.00	0.07
ENSG00000240674	3.02	0.69	0.32	0.29	0.30	0.00	0.42	0.20
ENSG00000240680	0.00	0.00	0.00	0.00	0.13	0.00	0.05	0.00
ENSG00000240682	16.44	14.83	33.95	15.48	23.12	21.17	17.88	13.87
ENSG00000240685	0.90	0.38	0.49	0.71	1.45	1.02	0.26	7.43
ENSG00000240687	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00
ENSG00000240694	0.33	2.01	0.43	4.38	0.28	0.46	0.79	0.22
ENSG00000240695	0.04	0.17	0.53	0.24	0.19	0.18	0.18	0.14
ENSG00000240698	0.00	0.00	0.08	0.00	0.05	0.00	0.00	0.00
ENSG00000240710	0.00	0.23	0.78	2.51	0.45	0.00	0.04	0.00
ENSG00000240718	0.00	0.24	0.12	0.12	0.27	0.00	0.00	0.00
ENSG00000240720	0.74	0.36	0.22	0.31	0.18	0.32	0.20	0.36
ENSG00000240723	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00
ENSG00000240724	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00
ENSG00000240729	0.06	0.07	0.19	0.32	0.45	0.07	0.00	0.00
ENSG00000240730	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240731	1.20	3.10	2.60	4.03	3.10	3.61	2.23	4.84
ENSG00000240733	0.00	0.00	0.13	0.12	0.14	0.00	0.21	0.53
ENSG00000240738	0.04	0.04	0.04	0.04	0.00	0.00	0.04	0.04
ENSG00000240742	1.30	0.85	0.08	0.64	0.56	1.24	1.36	1.16
ENSG00000240747	0.67	0.54	0.11	0.52	0.22	0.39	0.53	0.26
ENSG00000240750	0.00	0.00	0.00	0.12	0.13	0.13	0.00	0.00
ENSG00000240751	0.08	0.23	0.33	0.16	0.09	0.09	0.02	0.28
ENSG00000240754	1.97	0.59	9.16	21.01	6.24	3.15	3.27	1.27
ENSG00000240755	0.00	0.00	0.00	0.03	0.00	0.03	0.38	0.13
ENSG00000240758	0.48	0.52	1.16	0.69	7.10	1.08	7.12	3.78
ENSG00000240759	0.27	0.15	0.00	0.15	0.00	0.00	0.13	0.16
ENSG00000240761	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.11
ENSG00000240764	0.04	0.15	0.15	0.57	0.21	0.15	0.49	0.44
ENSG00000240766	0.00	0.07	0.12	0.00	0.00	0.07	0.00	0.00
ENSG00000240767	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.00
ENSG00000240770	0.04	0.08	0.00	0.00	0.05	0.00	0.10	0.05
ENSG00000240771	2.25	5.44	4.68	1.94	4.72	2.33	5.09	3.15
ENSG00000240776	0.30	0.00	0.43	0.12	0.07	0.00	0.00	0.14
ENSG00000240785	0.10	0.00	0.21	0.00	0.00	0.00	0.00	0.00
ENSG00000240787	0.00	0.08	0.23	0.08	0.00	0.00	0.00	0.00
ENSG00000240790	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.14
ENSG00000240793	0.16	0.18	0.08	0.59	0.19	0.09	0.15	0.09
ENSG00000240801	3.43	10.32	0.00	0.00	0.22	0.54	0.00	0.64
ENSG00000240808	2.01	0.63	0.50	0.24	0.69	0.40	0.32	0.13
ENSG00000240809	0.10	0.86	1.59	1.72	2.76	0.64	1.74	0.14
ENSG00000240820	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26
ENSG00000240821	5.08	2.09	5.41	0.65	0.16	12.05	0.79	0.32
ENSG00000240823	0.00	0.37	0.84	0.70	0.67	0.77	0.72	0.13
ENSG00000240825	0.00	0.00	0.04	0.05	0.27	0.00	0.02	0.00
ENSG00000240828	0.00	0.07	0.19	0.06	0.22	0.07	0.12	0.00
ENSG00000240833	0.04	0.00	0.00	0.00	0.00	0.03	0.00	0.00
ENSG00000240834	0.19	20.80	1.16	0.12	6.18	0.00	0.32	0.00
ENSG00000240837	0.00	0.00	0.00	0.14	0.39	0.00	0.12	0.00
ENSG00000240845	1.12	0.38	0.13	0.92	0.20	0.74	0.07	0.76
ENSG00000240846	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000240849	12.69	9.31	9.11	8.78	9.43	13.34	13.95	12.72
ENSG00000240853	0.00	0.12	0.36	0.58	0.40	0.26	0.00	0.00
ENSG00000240854	0.00	0.00	0.02	0.00	0.05	0.00	0.02	0.02
ENSG00000240857	16.95	12.56	16.02	14.49	16.41	16.75	19.35	12.67
ENSG00000240859	0.26	0.77	0.49	0.90	0.36	0.25	1.36	0.74
ENSG00000240861	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.07
ENSG00000240864	1.14	53.01	62.13	2.41	3.57	4.86	0.84	0.19
ENSG00000240869	0.00	0.00	0.11	0.00	0.26	0.00	0.00	0.00
ENSG00000240870	0.10	0.06	0.05	0.00	0.00	0.00	0.00	0.00
ENSG00000240875	0.56	0.54	0.19	0.95	0.23	0.16	0.10	0.12
ENSG00000240877	0.55	0.12	0.12	0.00	0.27	0.13	0.21	2.05
ENSG00000240881	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04
ENSG00000240882	0.02	0.00	0.06	0.02	0.03	0.03	0.02	0.03
ENSG00000240888	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00
ENSG00000240889	0.21	0.73	0.86	0.86	0.31	0.96	0.85	1.30
ENSG00000240890	0.00	0.01	0.35	0.01	0.10	0.01	0.01	0.00
ENSG00000240891	0.49	1.20	3.20	1.64	1.74	0.65	0.19	0.90
ENSG00000240893	0.04	0.13	0.19	0.11	0.13	0.09	0.02	0.09
ENSG00000240898	0.31	0.54	0.88	1.27	0.59	0.57	0.29	0.50
ENSG00000240905	0.00	0.00	0.60	0.24	0.54	0.13	0.10	0.13
ENSG00000240906	0.48	1.29	0.45	1.63	0.57	0.75	1.23	0.23
ENSG00000240907	0.00	0.56	0.12	0.06	0.07	0.05	0.03	0.16
ENSG00000240912	0.00	0.00	0.09	0.09	0.00	0.00	0.00	0.00
ENSG00000240914	0.09	0.00	0.00	0.00	0.00	0.11	0.00	0.06
ENSG00000240915	0.85	0.56	1.08	0.43	0.48	0.68	0.27	0.60
ENSG00000240919	0.06	0.00	0.06	0.06	0.08	0.00	0.00	0.00
ENSG00000240924	0.04	0.00	0.00	0.00	0.00	0.03	0.00	0.00
ENSG00000240925	0.00	0.11	0.00	0.20	0.00	0.00	0.00	0.00
ENSG00000240927	0.00	0.00	0.13	0.91	0.00	0.00	0.00	0.14
ENSG00000240929	0.20	0.31	0.17	0.13	0.25	0.00	0.08	0.00
ENSG00000240935	1.23	1.59	1.55	2.87	1.24	1.45	0.36	0.66
ENSG00000240950	0.09	0.10	0.27	0.05	0.11	0.36	0.25	0.16
ENSG00000240954	0.21	1.67	0.24	0.19	0.28	1.32	0.18	0.30
ENSG00000240957	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00
ENSG00000240959	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00
ENSG00000240962	0.04	0.01	0.03	0.02	0.01	0.00	0.02	0.00
ENSG00000240963	0.04	0.00	0.00	0.05	0.05	0.00	0.00	0.11
ENSG00000240964	0.00	0.00	0.00	0.00	0.00	0.00	0.43	0.00
ENSG00000240966	0.00	0.00	0.12	0.00	0.14	0.00	0.00	0.00
ENSG00000240970	0.00	0.19	0.47	0.36	0.76	0.12	0.16	0.08
ENSG00000240972	261.39	110.67	235.53	118.02	291.25	329.60	276.89	286.76
ENSG00000240974	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00
ENSG00000240975	0.00	0.00	0.00	0.00	0.00	0.05	0.05	0.00
ENSG00000240979	4.44	0.00	0.10	0.00	0.00	0.23	0.00	0.00
ENSG00000240990	0.21	0.00	8.58	0.03	0.45	1.18	0.22	0.08
ENSG00000240991	0.00	0.00	0.06	0.13	0.08	0.00	0.00	0.22
ENSG00000240994	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00
ENSG00000240996	0.04	0.28	0.25	0.31	0.41	0.24	0.32	0.15
ENSG00000240997	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00
ENSG00000241002	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00
ENSG00000241007	0.00	0.03	0.11	0.02	0.00	0.00	0.04	0.00
ENSG00000241008	0.00	0.04	0.00	0.08	0.05	0.18	0.00	0.05
ENSG00000241014	2.24	2.89	1.24	4.06	1.70	2.68	0.77	2.16
ENSG00000241015	4.30	10.46	15.36	9.49	6.74	10.69	5.23	9.28
ENSG00000241020	1.28	0.88	0.80	0.00	0.73	2.39	0.46	2.28
ENSG00000241030	0.13	0.22	0.48	0.55	0.16	0.23	0.18	0.31
ENSG00000241035	0.09	0.00	0.09	0.00	0.00	0.00	0.00	0.00
ENSG00000241043	0.13	1.00	1.18	0.94	0.72	0.78	0.59	0.58
ENSG00000241045	0.00	0.00	0.00	0.03	0.05	0.00	0.00	0.00
ENSG00000241052	0.00	0.00	0.00	0.07	0.00	0.07	0.00	0.08
ENSG00000241053	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.09
ENSG00000241057	0.11	0.16	0.07	0.12	0.24	0.11	0.16	1.10
ENSG00000241058	5.17	7.46	12.61	11.57	7.89	13.43	8.22	9.51
ENSG00000241061	0.11	0.12	0.11	0.04	0.11	0.00	0.04	0.13
ENSG00000241064	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00
ENSG00000241067	0.07	0.00	0.00	0.08	0.00	0.00	0.00	0.00
ENSG00000241081	0.55	0.51	0.35	0.09	0.10	0.65	0.39	0.48
ENSG00000241084	0.08	0.09	0.00	0.00	0.00	0.09	0.00	0.00
ENSG00000241095	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00
ENSG00000241104	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06
ENSG00000241106	3.49	20.95	15.06	0.07	3.34	24.32	1.80	7.99
ENSG00000241111	0.00	0.01	0.01	0.01	0.05	0.01	0.02	0.00
ENSG00000241112	2.54	0.39	0.81	0.22	0.86	0.82	0.13	0.99
ENSG00000241114	0.00	0.17	0.00	0.15	0.00	0.00	0.00	0.00
ENSG00000241119	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00
ENSG00000241120	0.00	0.26	0.38	0.49	1.25	0.00	0.00	0.39
ENSG00000241124	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00
ENSG00000241127	16.21	10.02	10.48	10.54	7.37	11.58	11.38	25.19
ENSG00000241129	2.07	1.20	4.04	0.79	0.58	2.71	0.59	0.65
ENSG00000241130	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000241132	0.00	6.85	0.00	2.48	0.00	0.00	0.00	15.96
ENSG00000241134	0.00	2.51	0.42	1.44	0.57	1.68	0.53	0.91
ENSG00000241135	0.22	0.33	0.03	0.14	0.09	0.32	1.46	0.38
ENSG00000241143	0.00	0.00	0.00	0.00	0.00	0.00	4.09	0.00
ENSG00000241145	0.00	0.15	0.00	0.00	0.00	0.00	0.02	0.00
ENSG00000241146	0.00	0.00	0.17	0.03	0.11	0.10	0.00	0.00
ENSG00000241149	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00
ENSG00000241151	0.00	0.05	0.03	0.00	0.00	0.00	0.00	0.00
ENSG00000241155	0.18	0.20	0.78	0.52	0.72	0.53	0.26	0.76
ENSG00000241157	0.26	0.00	0.37	0.00	0.21	0.40	0.00	0.10
ENSG00000241158	0.00	0.26	0.03	0.18	0.10	0.04	0.07	0.19
ENSG00000241163	0.77	2.26	0.65	0.38	7.73	0.38	27.45	0.55
ENSG00000241166	0.04	0.31	0.65	0.92	1.44	0.27	0.30	0.19
ENSG00000241168	0.75	1.94	2.80	5.58	4.73	2.98	1.81	3.28
ENSG00000241169	0.00	0.00	0.07	0.00	0.00	0.16	0.00	0.00
ENSG00000241170	15.94	4.91	2.29	6.01	2.74	3.80	5.65	5.18
ENSG00000241177	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00
ENSG00000241179	0.09	0.10	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000241180	0.24	0.00	0.00	0.37	0.00	0.08	0.12	0.00
ENSG00000241181	0.00	0.51	0.00	0.06	0.06	0.01	0.03	0.01
ENSG00000241183	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00
ENSG00000241185	0.11	0.24	0.11	0.13	0.14	0.00	0.06	0.07
ENSG00000241186	0.00	0.08	0.01	0.03	0.06	0.17	0.08	0.02
ENSG00000241187	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000241188	0.00	0.13	0.12	0.24	0.00	0.00	0.00	0.00
ENSG00000241190	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00
ENSG00000241207	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000241213	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000241217	0.11	0.25	0.49	0.83	0.54	0.26	0.52	0.13
ENSG00000241218	0.02	0.02	0.02	0.14	0.09	0.02	0.04	0.24
ENSG00000241219	0.04	0.00	0.06	0.04	0.00	0.00	0.00	0.00
ENSG00000241220	0.27	0.10	0.09	0.05	0.05	0.21	0.00	0.16
ENSG00000241227	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000241228	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00
ENSG00000241229	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00
ENSG00000241230	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00
ENSG00000241233	0.05	0.08	0.04	0.16	0.06	0.05	0.00	0.11
ENSG00000241238	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00
ENSG00000241243	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00
ENSG00000241244	0.00	8.54	0.30	0.26	0.93	1.81	0.00	0.00
ENSG00000241247	0.41	0.16	0.13	1.05	0.39	0.14	0.00	1.11
ENSG00000241250	0.11	0.00	0.00	0.05	0.00	0.06	0.00	0.00
ENSG00000241251	0.06	0.07	0.06	0.00	0.00	0.00	0.06	0.00
ENSG00000241253	1.78	1.46	2.30	0.53	0.17	0.65	0.53	1.28
ENSG00000241255	1.37	0.25	0.40	1.12	0.37	0.53	0.07	0.44
ENSG00000241258	11.94	9.30	12.44	13.25	12.19	10.17	11.40	11.19
ENSG00000241266	0.00	0.07	0.00	0.32	0.15	0.07	0.00	0.00
ENSG00000241269	0.00	0.16	0.05	0.15	0.18	0.00	0.05	0.18
ENSG00000241278	0.00	0.00	0.00	0.03	0.03	0.37	0.12	0.18
ENSG00000241280	0.03	0.00	0.10	0.09	0.02	0.03	0.01	0.07
ENSG00000241281	0.24	0.27	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000241282	0.47	0.21	0.00	0.00	0.00	0.00	0.00	0.11
ENSG00000241286	0.03	0.00	0.06	0.10	0.04	0.07	0.00	0.04
ENSG00000241288	0.42	1.05	0.96	1.01	0.44	0.98	2.07	1.53
ENSG00000241293	0.00	0.00	0.12	0.00	0.00	0.02	0.00	0.00
ENSG00000241294	2.60	38.17	8.12	0.91	3.48	0.25	0.22	0.00
ENSG00000241296	0.27	14.43	18.01	10.80	0.02	0.00	9.39	0.00
ENSG00000241307	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00
ENSG00000241313	0.10	0.03	0.12	0.05	0.20	0.16	0.01	0.00
ENSG00000241316	0.16	0.46	1.00	0.81	0.61	0.54	0.11	0.47
ENSG00000241318	0.00	0.03	0.12	0.03	0.00	0.03	0.00	0.04
ENSG00000241322	0.12	1.32	0.21	1.27	0.37	0.47	0.10	1.92
ENSG00000241326	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000241333	0.24	0.00	0.00	0.13	0.00	0.00	0.00	0.00
ENSG00000241335	340.09	237.87	705.26	19.43	121.95	330.46	54.79	444.12
ENSG00000241343	1716.73	808.99	716.90	672.27	1021.23	921.41	1011.55	1734.83
ENSG00000241346	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00
ENSG00000241347	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00
ENSG00000241350	0.13	0.00	0.00	0.07	0.00	0.00	0.00	0.00
